frame.len,frame.time,ip.src,ip.dst,ip.ttl,frame.protocols,tcp.srcport,tcp.dstport,tcp.flags,udp.srcport,udp.dstport,smb.cmd,smb.dialect
"66","Dec 17, 2025 19:22:21.102199000 EST","192.168.138.1","192.168.138.187","128","eth:ethertype:ip:tcp","54697","80","0x0002",,,,
"60","Dec 17, 2025 19:22:21.102199000 EST","192.168.138.187","192.168.138.1","128","eth:ethertype:ip:tcp","80","54697","0x0014",,,,
"54","Dec 17, 2025 19:22:21.102273000 EST","192.168.138.181","192.168.138.1","64","eth:ethertype:ip:tcp","80","54691","0x0014",,,,
"60","Dec 17, 2025 19:22:25.341645000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec 17, 2025 19:22:25.341645000 EST",,,,"eth:ethertype:arp",,,,,,,
"119","Dec 17, 2025 19:22:26.298279000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","34631","445","0x0018",,,"0x2b",
"119","Dec 17, 2025 19:22:26.298628000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","34631","0x0018",,,"0x2b",
"66","Dec 17, 2025 19:22:26.298668000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","34631","445","0x0010",,,,
"74","Dec 17, 2025 19:22:26.304890000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","43091","445","0x0002",,,,
"74","Dec 17, 2025 19:22:26.305201000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","43091","0x0012",,,,
"66","Dec 17, 2025 19:22:26.305239000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","43091","445","0x0010",,,,
"117","Dec 17, 2025 19:22:26.307166000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","43091","445","0x0018",,,"0x72","NT LM 0.12"
"197","Dec 17, 2025 19:22:26.307532000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb:gss-api:spnego","445","43091","0x0018",,,"0x72",
"66","Dec 17, 2025 19:22:26.307563000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","43091","445","0x0010",,,,
"151","Dec 17, 2025 19:22:26.311003000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","43091","445","0x0018",,,"0x73",
"187","Dec 17, 2025 19:22:26.311198000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","43091","0x0018",,,"0x73",
"74","Dec 17, 2025 19:22:26.312201000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","46487","445","0x0002",,,,
"74","Dec 17, 2025 19:22:26.312381000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","46487","0x0012",,,,
"66","Dec 17, 2025 19:22:26.312416000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","46487","445","0x0010",,,,
"198","Dec 17, 2025 19:22:26.312568000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","46487","445","0x0018",,,,
"74","Dec 17, 2025 19:22:26.313588000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","41781","445","0x0002",,,,
"74","Dec 17, 2025 19:22:26.313784000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","41781","0x0012",,,,
"66","Dec 17, 2025 19:22:26.313808000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","41781","445","0x0010",,,,
