frame.len,frame.time,ip.src,ip.dst,ip.ttl,frame.protocols,tcp.srcport,tcp.dstport,tcp.flags,udp.srcport,udp.dstport,smb.cmd,smb.dialect
"105","Dec  5, 2025 12:36:47.615395000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","34721","0x0018",,,"0x32",
"66","Dec  5, 2025 12:36:47.615426000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","34721","445","0x0010",,,,
"157","Dec  5, 2025 12:36:48.181165000 EST",,,,"eth:ethertype:ipv6:udp:dhcpv6",,,,"546","547",,
"66","Dec  5, 2025 12:36:48.335310000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","34721","445","0x0011",,,,
"66","Dec  5, 2025 12:36:48.335814000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","34721","0x0010",,,,
"60","Dec  5, 2025 12:36:48.335996000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","34721","0x0014",,,,
"74","Dec  5, 2025 12:36:48.748958000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","40391","445","0x0002",,,,
"74","Dec  5, 2025 12:36:48.749266000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","40391","0x0012",,,,
"66","Dec  5, 2025 12:36:48.749306000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","40391","445","0x0010",,,,
"117","Dec  5, 2025 12:36:48.752352000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp:nbss:smb","40391","445","0x0018",,,"0x72","NT LM 0.12"
"197","Dec  5, 2025 12:36:48.752776000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb:gss-api:spnego","445","40391","0x0018",,,"0x72",
"66","Dec  5, 2025 12:36:48.752790000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","40391","445","0x0010",,,,
"202","Dec  5, 2025 12:36:48.756232000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp:nbss:smb","40391","445","0x0018",,,"0x73",
"187","Dec  5, 2025 12:36:48.756504000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","40391","0x0018",,,"0x73",
"143","Dec  5, 2025 12:36:48.760049000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp:nbss:smb","40391","445","0x0018",,,"0x75",
"124","Dec  5, 2025 12:36:48.760404000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","40391","0x0018",,,"0x75",
"1150","Dec  5, 2025 12:36:48.773756000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp:nbss:smb","40391","445","0x0018",,,"0xa0",
"105","Dec  5, 2025 12:36:48.774096000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","40391","0x0018",,,"0xa0",
"66","Dec  5, 2025 12:36:48.815368000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","40391","445","0x0010",,,,
"7306","Dec  5, 2025 12:36:48.815601000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp:nbss:smb","40391","445","0x0018",,,"0x33",
"7306","Dec  5, 2025 12:36:48.815665000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp:nbss:smb:nbss:smb","40391","445","0x0018",,,"0x33",
"66","Dec  5, 2025 12:36:48.815804000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","40391","0x0010",,,,
"66","Dec  5, 2025 12:36:48.815804000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","40391","0x0010",,,,
"5858","Dec  5, 2025 12:36:48.815845000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp:nbss:smb","40391","445","0x0018",,,"0x33",
"8754","Dec  5, 2025 12:36:48.815909000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp:nbss:smb:nbss:smb","40391","445","0x0018",,,"0x33",
"66","Dec  5, 2025 12:36:48.815975000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","40391","0x0010",,,,
"66","Dec  5, 2025 12:36:48.815975000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","40391","0x0010",,,,
"66","Dec  5, 2025 12:36:48.815975000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","40391","0x0010",,,,
"8754","Dec  5, 2025 12:36:48.815986000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp:nbss:smb:nbss:smb:smb","40391","445","0x0018",,,"0x33",
"17442","Dec  5, 2025 12:36:48.816045000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp:nbss:smb:nbss:smb:smb:smb","40391","445","0x0018",,,"0x33",
"66","Dec  5, 2025 12:36:48.816127000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","40391","0x0010",,,,
"66","Dec  5, 2025 12:36:48.816143000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","40391","0x0010",,,,
"7337","Dec  5, 2025 12:36:48.816148000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp:nbss:smb:nbss:smb","40391","445","0x0018",,,"0x33",
"66","Dec  5, 2025 12:36:48.816283000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","40391","0x0010",,,,
"66","Dec  5, 2025 12:36:48.816283000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","40391","0x0010",,,,
"66","Dec  5, 2025 12:36:48.816283000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","40391","0x0010",,,,
"66","Dec  5, 2025 12:36:48.816352000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","40391","0x0010",,,,
"66","Dec  5, 2025 12:36:48.816352000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","40391","0x0010",,,,
"66","Dec  5, 2025 12:36:48.816368000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","40391","0x0010",,,,
"66","Dec  5, 2025 12:36:48.816475000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","40391","0x0010",,,,
"66","Dec  5, 2025 12:36:48.816476000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","40391","0x0010",,,,
"86","Dec  5, 2025 12:36:51.768362000 EST","192.168.138.1","192.168.138.255","128","eth:ethertype:ip:udp:data",,,,"57621","57621",,
"323","Dec  5, 2025 12:36:53.956756000 EST","192.168.138.1","224.0.0.251","1","eth:ethertype:ip:udp:mdns",,,,"5353","5353",,
"343","Dec  5, 2025 12:36:53.958639000 EST",,,,"eth:ethertype:ipv6:udp:mdns",,,,"5353","5353",,
"94","Dec  5, 2025 12:36:53.960936000 EST","192.168.138.1","224.0.0.251","1","eth:ethertype:ip:udp:mdns",,,,"5353","5353",,
"114","Dec  5, 2025 12:36:53.962286000 EST",,,,"eth:ethertype:ipv6:udp:mdns",,,,"5353","5353",,
"94","Dec  5, 2025 12:36:54.218867000 EST","192.168.138.1","224.0.0.251","1","eth:ethertype:ip:udp:mdns",,,,"5353","5353",,
"114","Dec  5, 2025 12:36:54.220513000 EST",,,,"eth:ethertype:ipv6:udp:mdns",,,,"5353","5353",,
"94","Dec  5, 2025 12:36:54.480581000 EST","192.168.138.1","224.0.0.251","1","eth:ethertype:ip:udp:mdns",,,,"5353","5353",,
"114","Dec  5, 2025 12:36:54.482071000 EST",,,,"eth:ethertype:ipv6:udp:mdns",,,,"5353","5353",,
"389","Dec  5, 2025 12:36:54.741882000 EST","192.168.138.1","224.0.0.251","1","eth:ethertype:ip:udp:mdns",,,,"5353","5353",,
"409","Dec  5, 2025 12:36:54.743487000 EST",,,,"eth:ethertype:ipv6:udp:mdns",,,,"5353","5353",,
"324","Dec  5, 2025 12:36:54.745293000 EST","192.168.138.1","224.0.0.251","1","eth:ethertype:ip:udp:mdns",,,,"5353","5353",,
"344","Dec  5, 2025 12:36:54.746831000 EST",,,,"eth:ethertype:ipv6:udp:mdns",,,,"5353","5353",,
"87","Dec  5, 2025 12:36:54.964496000 EST","192.168.138.1","224.0.0.251","255","eth:ethertype:ip:udp:mdns",,,,"5353","5353",,
"329","Dec  5, 2025 12:36:54.964497000 EST","192.168.138.1","224.0.0.251","1","eth:ethertype:ip:udp:mdns",,,,"5353","5353",,
"107","Dec  5, 2025 12:36:54.967169000 EST",,,,"eth:ethertype:ipv6:udp:mdns",,,,"5353","5353",,
"349","Dec  5, 2025 12:36:54.967274000 EST",,,,"eth:ethertype:ipv6:udp:mdns",,,,"5353","5353",,
"167","Dec  5, 2025 12:36:57.779958000 EST","192.168.138.1","239.255.255.250","255","eth:ethertype:ip:udp:ssdp",,,,"58975","1900",,
"119","Dec  5, 2025 12:36:58.821458000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp:nbss:smb","40391","445","0x0018",,,"0x2b",
"119","Dec  5, 2025 12:36:58.821707000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","40391","0x0018",,,"0x2b",
"66","Dec  5, 2025 12:36:58.821744000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","40391","445","0x0010",,,,
"74","Dec  5, 2025 12:36:58.829156000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","43013","445","0x0002",,,,
"74","Dec  5, 2025 12:36:58.829417000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","43013","0x0012",,,,
"66","Dec  5, 2025 12:36:58.829439000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","43013","445","0x0010",,,,
"117","Dec  5, 2025 12:36:58.833173000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp:nbss:smb","43013","445","0x0018",,,"0x72","NT LM 0.12"
"197","Dec  5, 2025 12:36:58.833743000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb:gss-api:spnego","445","43013","0x0018",,,"0x72",
"66","Dec  5, 2025 12:36:58.833775000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","43013","445","0x0010",,,,
"151","Dec  5, 2025 12:36:58.843945000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp:nbss:smb","43013","445","0x0018",,,"0x73",
"187","Dec  5, 2025 12:36:58.844231000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","43013","0x0018",,,"0x73",
"74","Dec  5, 2025 12:36:58.848990000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","43191","445","0x0002",,,,
"74","Dec  5, 2025 12:36:58.849206000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","43191","0x0012",,,,
"66","Dec  5, 2025 12:36:58.849245000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","43191","445","0x0010",,,,
"198","Dec  5, 2025 12:36:58.849690000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","43191","445","0x0018",,,,
"74","Dec  5, 2025 12:36:58.851719000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","35619","445","0x0002",,,,
"74","Dec  5, 2025 12:36:58.851863000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","35619","0x0012",,,,
"66","Dec  5, 2025 12:36:58.851891000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","35619","445","0x0010",,,,
"198","Dec  5, 2025 12:36:58.852514000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","35619","445","0x0018",,,,
"74","Dec  5, 2025 12:36:58.855069000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","42367","445","0x0002",,,,
"74","Dec  5, 2025 12:36:58.855202000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","42367","0x0012",,,,
"66","Dec  5, 2025 12:36:58.855229000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","42367","445","0x0010",,,,
"198","Dec  5, 2025 12:36:58.855394000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","42367","445","0x0018",,,,
"74","Dec  5, 2025 12:36:58.857367000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","36595","445","0x0002",,,,
"74","Dec  5, 2025 12:36:58.857491000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","36595","0x0012",,,,
"66","Dec  5, 2025 12:36:58.857515000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","36595","445","0x0010",,,,
"198","Dec  5, 2025 12:36:58.857933000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","36595","445","0x0018",,,,
"74","Dec  5, 2025 12:36:58.860035000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","36183","445","0x0002",,,,
"74","Dec  5, 2025 12:36:58.860173000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","36183","0x0012",,,,
"66","Dec  5, 2025 12:36:58.860200000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","36183","445","0x0010",,,,
"198","Dec  5, 2025 12:36:58.860616000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","36183","445","0x0018",,,,
"74","Dec  5, 2025 12:36:58.867411000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","46363","445","0x0002",,,,
"74","Dec  5, 2025 12:36:58.867609000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","46363","0x0012",,,,
"66","Dec  5, 2025 12:36:58.867640000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","46363","445","0x0010",,,,
"198","Dec  5, 2025 12:36:58.868933000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","46363","445","0x0018",,,,
"74","Dec  5, 2025 12:36:58.874887000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","36935","445","0x0002",,,,
"74","Dec  5, 2025 12:36:58.875067000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","36935","0x0012",,,,
"66","Dec  5, 2025 12:36:58.875098000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","36935","445","0x0010",,,,
"198","Dec  5, 2025 12:36:58.875276000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","36935","445","0x0018",,,,
"74","Dec  5, 2025 12:36:58.881265000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","45477","445","0x0002",,,,
"74","Dec  5, 2025 12:36:58.881540000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","45477","0x0012",,,,
"66","Dec  5, 2025 12:36:58.881581000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","45477","445","0x0010",,,,
"198","Dec  5, 2025 12:36:58.882744000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","45477","445","0x0018",,,,
"66","Dec  5, 2025 12:36:58.887067000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","43013","445","0x0010",,,,
"74","Dec  5, 2025 12:36:58.887340000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","41937","445","0x0002",,,,
"74","Dec  5, 2025 12:36:58.887476000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","41937","0x0012",,,,
"66","Dec  5, 2025 12:36:58.887508000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","41937","445","0x0010",,,,
"198","Dec  5, 2025 12:36:58.889138000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","41937","445","0x0018",,,,
"74","Dec  5, 2025 12:36:58.893692000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","43397","445","0x0002",,,,
"74","Dec  5, 2025 12:36:58.893827000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","43397","0x0012",,,,
"66","Dec  5, 2025 12:36:58.893854000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","43397","445","0x0010",,,,
"198","Dec  5, 2025 12:36:58.896443000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","43397","445","0x0018",,,,
"74","Dec  5, 2025 12:36:58.898915000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","35059","445","0x0002",,,,
"74","Dec  5, 2025 12:36:58.899030000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","35059","0x0012",,,,
"66","Dec  5, 2025 12:36:58.899057000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","35059","445","0x0010",,,,
"198","Dec  5, 2025 12:36:58.899607000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","35059","445","0x0018",,,,
"74","Dec  5, 2025 12:36:58.902555000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","40099","445","0x0002",,,,
"74","Dec  5, 2025 12:36:58.902673000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","40099","0x0012",,,,
"66","Dec  5, 2025 12:36:58.902696000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","40099","445","0x0010",,,,
"198","Dec  5, 2025 12:36:58.902839000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","40099","445","0x0018",,,,
"74","Dec  5, 2025 12:36:58.903301000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","42481","445","0x0002",,,,
"74","Dec  5, 2025 12:36:58.903391000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","42481","0x0012",,,,
"66","Dec  5, 2025 12:36:58.903409000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","42481","445","0x0010",,,,
"117","Dec  5, 2025 12:36:58.905706000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp:nbss:smb","42481","445","0x0018",,,"0x72","NT LM 0.12"
"197","Dec  5, 2025 12:36:58.905961000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb:gss-api:spnego","445","42481","0x0018",,,"0x72",
"66","Dec  5, 2025 12:36:58.905985000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","42481","445","0x0010",,,,
"151","Dec  5, 2025 12:36:58.908293000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp:nbss:smb","42481","445","0x0018",,,"0x73",
"187","Dec  5, 2025 12:36:58.908432000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","42481","0x0018",,,"0x73",
"66","Dec  5, 2025 12:36:58.908854000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","43013","445","0x0011",,,,
"66","Dec  5, 2025 12:36:58.908959000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","43013","0x0010",,,,
"60","Dec  5, 2025 12:36:58.909008000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","43013","0x0014",,,,
"74","Dec  5, 2025 12:36:58.910187000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","44115","445","0x0002",,,,
"74","Dec  5, 2025 12:36:58.910324000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","44115","0x0012",,,,
"66","Dec  5, 2025 12:36:58.910349000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","44115","445","0x0010",,,,
"198","Dec  5, 2025 12:36:58.910508000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","44115","445","0x0018",,,,
"74","Dec  5, 2025 12:36:58.910996000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","42657","445","0x0002",,,,
"74","Dec  5, 2025 12:36:58.911096000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","42657","0x0012",,,,
"66","Dec  5, 2025 12:36:58.911117000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","42657","445","0x0010",,,,
"198","Dec  5, 2025 12:36:58.913234000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","42657","445","0x0018",,,,
"74","Dec  5, 2025 12:36:58.913623000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","45279","445","0x0002",,,,
"74","Dec  5, 2025 12:36:58.913741000 EST","192.168.138.184","192.168.138.181","128","eth:ethertype:ip:tcp","445","45279","0x0012",,,,
"66","Dec  5, 2025 12:36:58.913766000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","45279","445","0x0010",,,,
"198","Dec  5, 2025 12:36:58.913875000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","45279","445","0x0018",,,,
"74","Dec  5, 2025 12:36:58.915304000 EST","192.168.138.181","192.168.138.184","64","eth:ethertype:ip:tcp","43163","445","0x0002",,,,
