frame.len,frame.time,ip.src,ip.dst,ip.ttl,frame.protocols,tcp.srcport,tcp.dstport,tcp.flags,udp.srcport,udp.dstport,smb.cmd,smb.dialect
"126","Dec 13, 2025 12:38:27.217760674 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp:dcerpc","135","37101","0x0018",,,,
"66","Dec 13, 2025 12:38:27.217779407 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp","37101","135","0x0010",,,,
"66","Dec 13, 2025 12:38:27.217824618 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp","37101","135","0x0011",,,,
"66","Dec 13, 2025 12:38:27.217918529 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","135","37101","0x0010",,,,
"66","Dec 13, 2025 12:38:27.217918650 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","135","37101","0x0011",,,,
"66","Dec 13, 2025 12:38:27.217936349 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp","37101","135","0x0010",,,,
"66","Dec 13, 2025 12:38:27.260577194 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp","39573","445","0x0010",,,,
"149","Dec 13, 2025 12:38:27.423563861 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:nbss:smb","39573","445","0x0018",,,"0x32",
"105","Dec 13, 2025 12:38:27.423843880 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","39573","0x0018",,,"0x32",
"66","Dec 13, 2025 12:38:27.423876507 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp","39573","445","0x0010",,,,
"66","Dec 13, 2025 12:38:28.169279633 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp","39573","445","0x0011",,,,
"66","Dec 13, 2025 12:38:28.169837404 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","445","39573","0x0010",,,,
"60","Dec 13, 2025 12:38:28.169837735 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","445","39573","0x0014",,,,
"74","Dec 13, 2025 12:38:28.583811145 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp","35873","445","0x0002",,,,
"74","Dec 13, 2025 12:38:28.584100277 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","445","35873","0x0012",,,,
"66","Dec 13, 2025 12:38:28.584126134 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp","35873","445","0x0010",,,,
"117","Dec 13, 2025 12:38:28.587913911 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:nbss:smb","35873","445","0x0018",,,"0x72","NT LM 0.12"
"185","Dec 13, 2025 12:38:28.588213403 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb:gss-api:spnego","445","35873","0x0018",,,"0x72",
"66","Dec 13, 2025 12:38:28.588232286 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp","35873","445","0x0010",,,,
"202","Dec 13, 2025 12:38:28.598262388 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:nbss:smb","35873","445","0x0018",,,"0x73",
"215","Dec 13, 2025 12:38:28.598558779 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","35873","0x0018",,,"0x73",
"143","Dec 13, 2025 12:38:28.612120578 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:nbss:smb","35873","445","0x0018",,,"0x75",
"124","Dec 13, 2025 12:38:28.612351936 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","35873","0x0018",,,"0x75",
"1150","Dec 13, 2025 12:38:28.642177864 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:nbss:smb","35873","445","0x0018",,,"0xa0",
"105","Dec 13, 2025 12:38:28.642410405 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","35873","0x0018",,,"0xa0",
"66","Dec 13, 2025 12:38:28.684327197 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp","35873","445","0x0010",,,,
"7306","Dec 13, 2025 12:38:28.710632893 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:nbss:smb","35873","445","0x0018",,,"0x33",
"7306","Dec 13, 2025 12:38:28.710725935 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:nbss:smb:nbss:smb","35873","445","0x0018",,,"0x33",
"66","Dec 13, 2025 12:38:28.710906907 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","445","35873","0x0010",,,,
"66","Dec 13, 2025 12:38:28.710907198 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","445","35873","0x0010",,,,
"66","Dec 13, 2025 12:38:28.710907268 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","445","35873","0x0010",,,,
"66","Dec 13, 2025 12:38:28.710907329 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","445","35873","0x0010",,,,
"5858","Dec 13, 2025 12:38:28.710928831 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:nbss:smb","35873","445","0x0018",,,"0x33",
"8754","Dec 13, 2025 12:38:28.710978297 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:nbss:smb:nbss:smb","35873","445","0x0018",,,"0x33",
"8754","Dec 13, 2025 12:38:28.711028566 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:nbss:smb:nbss:smb:smb","35873","445","0x0018",,,"0x33",
"5858","Dec 13, 2025 12:38:28.711070587 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:nbss:smb","35873","445","0x0018",,,"0x33",
"66","Dec 13, 2025 12:38:28.711116220 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","445","35873","0x0010",,,,
"66","Dec 13, 2025 12:38:28.711116361 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","445","35873","0x0010",,,,
"66","Dec 13, 2025 12:38:28.711116421 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","445","35873","0x0010",,,,
"66","Dec 13, 2025 12:38:28.711116481 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","445","35873","0x0010",,,,
"11650","Dec 13, 2025 12:38:28.711125461 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:nbss:smb:nbss:smb:smb","35873","445","0x0018",,,"0x33",
"7337","Dec 13, 2025 12:38:28.711217661 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:nbss:smb:nbss:smb","35873","445","0x0018",,,"0x33",
"66","Dec 13, 2025 12:38:28.711281466 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","445","35873","0x0010",,,,
"66","Dec 13, 2025 12:38:28.711281606 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","445","35873","0x0010",,,,
"66","Dec 13, 2025 12:38:28.711281666 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","445","35873","0x0010",,,,
"66","Dec 13, 2025 12:38:28.711281727 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","445","35873","0x0010",,,,
"66","Dec 13, 2025 12:38:28.711281787 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","445","35873","0x0010",,,,
"66","Dec 13, 2025 12:38:28.711281847 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","445","35873","0x0010",,,,
"66","Dec 13, 2025 12:38:28.711300018 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","445","35873","0x0010",,,,
"66","Dec 13, 2025 12:38:29.591047518 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","49160","4444","0x0002",,,,
"66","Dec 13, 2025 12:38:29.591083151 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp","4444","49160","0x0012",,,,
"60","Dec 13, 2025 12:38:29.591303480 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","49160","4444","0x0010",,,,
"58","Dec 13, 2025 12:38:29.652658843 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:data","4444","49160","0x0018",,,,
"7354","Dec 13, 2025 12:38:29.653207057 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:data","4444","49160","0x0018",,,,
"5894","Dec 13, 2025 12:38:29.653262346 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:data","4444","49160","0x0018",,,,
"60","Dec 13, 2025 12:38:29.653470956 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","49160","4444","0x0010",,,,
"60","Dec 13, 2025 12:38:29.653471257 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","49160","4444","0x0010",,,,
"14654","Dec 13, 2025 12:38:29.653504965 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:data","4444","49160","0x0018",,,,
"14654","Dec 13, 2025 12:38:29.653576030 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:data","4444","49160","0x0018",,,,
"60","Dec 13, 2025 12:38:29.653708725 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","49160","4444","0x0010",,,,
"60","Dec 13, 2025 12:38:29.653708855 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","49160","4444","0x0010",,,,
"21954","Dec 13, 2025 12:38:29.653718634 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:data","4444","49160","0x0018",,,,
"60","Dec 13, 2025 12:38:29.653818071 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","49160","4444","0x0010",,,,
"29254","Dec 13, 2025 12:38:29.653822167 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:data","4444","49160","0x0018",,,,
"7354","Dec 13, 2025 12:38:29.653928274 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:data","4444","49160","0x0018",,,,
"60","Dec 13, 2025 12:38:29.653967608 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","49160","4444","0x0010",,,,
"60","Dec 13, 2025 12:38:29.653967768 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","49160","4444","0x0010",,,,
"29090","Dec 13, 2025 12:38:29.653980174 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:data","4444","49160","0x0018",,,,
"60","Dec 13, 2025 12:38:29.654059383 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","49160","4444","0x0010",,,,
"60","Dec 13, 2025 12:38:29.654059493 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","49160","4444","0x0010",,,,
"29254","Dec 13, 2025 12:38:29.654067025 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:data","4444","49160","0x0018",,,,
"60","Dec 13, 2025 12:38:29.654154177 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","49160","4444","0x0010",,,,
"60","Dec 13, 2025 12:38:29.654154287 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","49160","4444","0x0010",,,,
"36390","Dec 13, 2025 12:38:29.654163223 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:data","4444","49160","0x0018",,,,
"60","Dec 13, 2025 12:38:29.654280692 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","49160","4444","0x0010",,,,
"60","Dec 13, 2025 12:38:29.654280823 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","49160","4444","0x0010",,,,
"60","Dec 13, 2025 12:38:29.654280893 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","49160","4444","0x0010",,,,
"7354","Dec 13, 2025 12:38:29.654291714 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:data","4444","49160","0x0018",,,,
"60","Dec 13, 2025 12:38:29.654333846 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","49160","4444","0x0010",,,,
"60","Dec 13, 2025 12:38:29.654333966 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","49160","4444","0x0010",,,,
"1288","Dec 13, 2025 12:38:29.654339362 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:data","4444","49160","0x0018",,,,
"60","Dec 13, 2025 12:38:29.654421028 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","49160","4444","0x0010",,,,
"60","Dec 13, 2025 12:38:29.654421188 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","49160","4444","0x0010",,,,
"441","Dec 13, 2025 12:38:30.110051914 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:data","4444","49160","0x0018",,,,
"451","Dec 13, 2025 12:38:30.168986633 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp:data","49160","4444","0x0018",,,,
"54","Dec 13, 2025 12:38:30.169030341 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp","4444","49160","0x0010",,,,
"182","Dec 13, 2025 12:38:30.171804208 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:data","4444","49160","0x0018",,,,
"566","Dec 13, 2025 12:38:30.231590698 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp:data","49160","4444","0x0018",,,,
"54","Dec 13, 2025 12:38:30.272588975 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp","4444","49160","0x0010",,,,
"182","Dec 13, 2025 12:38:30.642374596 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:data","4444","49160","0x0018",,,,
"214","Dec 13, 2025 12:38:30.699544653 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp:data","49160","4444","0x0018",,,,
"54","Dec 13, 2025 12:38:30.699571570 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp","4444","49160","0x0010",,,,
"166","Dec 13, 2025 12:38:31.109664794 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:data","4444","49160","0x0018",,,,
"214","Dec 13, 2025 12:38:31.167616888 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp:data","49160","4444","0x0018",,,,
"54","Dec 13, 2025 12:38:31.167658967 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp","4444","49160","0x0010",,,,
"182","Dec 13, 2025 12:38:31.576353051 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:data","4444","49160","0x0018",,,,
"278","Dec 13, 2025 12:38:31.635926817 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp:data","49160","4444","0x0018",,,,
"54","Dec 13, 2025 12:38:31.635956841 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp","4444","49160","0x0010",,,,
"182","Dec 13, 2025 12:38:32.076723468 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:data","4444","49160","0x0018",,,,
"1574","Dec 13, 2025 12:38:32.135024782 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp:data","49160","4444","0x0018",,,,
"54","Dec 13, 2025 12:38:32.135075644 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp","4444","49160","0x0010",,,,
"166","Dec 13, 2025 12:38:32.148749832 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:data","4444","49160","0x0018",,,,
"230","Dec 13, 2025 12:38:32.197918972 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp:data","49160","4444","0x0018",,,,
"166","Dec 13, 2025 12:38:32.198611588 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:data","4444","49160","0x0018",,,,
"230","Dec 13, 2025 12:38:32.259942629 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp:data","49160","4444","0x0018",,,,
"166","Dec 13, 2025 12:38:32.260766808 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:data","4444","49160","0x0018",,,,
"342","Dec 13, 2025 12:38:32.322608898 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp:data","49160","4444","0x0018",,,,
"166","Dec 13, 2025 12:38:32.323622860 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:data","4444","49160","0x0018",,,,
"646","Dec 13, 2025 12:38:32.384985076 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp:data","49160","4444","0x0018",,,,
"166","Dec 13, 2025 12:38:32.386261871 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp:data","4444","49160","0x0018",,,,
"1542","Dec 13, 2025 12:38:32.447497258 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp:data","49160","4444","0x0018",,,,
"54","Dec 13, 2025 12:38:32.447704812 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp","4444","49160","0x0010",,,,
"86","Dec 13, 2025 12:38:37.499172980 EST","192.168.138.1","192.168.138.255","128","eth:ethertype:ip:udp:data",,,,"57621","57621",,
"66","Dec 13, 2025 12:38:38.716615986 EST","192.168.138.181","192.168.138.191","64","eth:ethertype:ip:tcp","35873","445","0x0011",,,,
"66","Dec 13, 2025 12:38:38.716885217 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","445","35873","0x0010",,,,
"60","Dec 13, 2025 12:38:38.717014981 EST","192.168.138.191","192.168.138.181","128","eth:ethertype:ip:tcp","445","35873","0x0014",,,,
