frame.len,frame.time,ip.src,ip.dst,ip.ttl,frame.protocols,tcp.srcport,tcp.dstport,tcp.flags,udp.srcport,udp.dstport,smb.cmd,smb.dialect
"90","Dec  4, 2025 08:23:52.309649000 EST","192.168.138.181","102.64.113.152","64","eth:ethertype:ip:udp:ntp",,,,"50111","123",,
"90","Dec  4, 2025 08:23:52.508914000 EST","102.64.113.152","192.168.138.181","128","eth:ethertype:ip:udp:ntp",,,,"123","50111",,
"86","Dec  4, 2025 08:24:01.263729000 EST","192.168.138.1","192.168.138.255","128","eth:ethertype:ip:udp:data",,,,"57621","57621",,
"42","Dec  4, 2025 08:24:01.269622000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096858000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096858000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096858000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096858000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096858000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096858000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096858000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096859000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096912000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096912000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096912000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096912000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096912000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096912000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096912000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096912000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096945000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096945000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096945000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096945000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096945000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096945000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096946000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096946000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096964000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096964000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096964000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096964000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096964000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096964000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096964000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096964000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096984000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096984000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096984000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096984000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096984000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096984000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096984000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.096984000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097001000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097001000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097001000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097001000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097001000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097001000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097001000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097001000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097022000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097022000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097022000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097022000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097022000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097022000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097023000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097023000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097039000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097039000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097039000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097039000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097039000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097039000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097040000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097040000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097059000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097059000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097059000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097060000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097060000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097060000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097060000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097060000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097077000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097077000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097077000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097077000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097077000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097077000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097077000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097077000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec  4, 2025 08:24:02.097095000 EST",,,,"eth:ethertype:arp",,,,,,,
