frame.len,frame.time,ip.src,ip.dst,ip.ttl,frame.protocols,tcp.srcport,tcp.dstport,tcp.flags,udp.srcport,udp.dstport,smb.cmd,smb.dialect
"179","Dec 17, 2025 18:53:54.191291000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","33571","0x0018",,,"0x73",
"143","Dec 17, 2025 18:53:54.192152000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","33571","445","0x0018",,,"0x75",
"116","Dec 17, 2025 18:53:54.192275000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","33571","0x0018",,,"0x75",
"144","Dec 17, 2025 18:53:54.193317000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","33571","445","0x0018",,,"0x25",
"105","Dec 17, 2025 18:53:54.193457000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","33571","0x0018",,,"0x25",
"74","Dec 17, 2025 18:53:54.194187000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","42797","135","0x0002",,,,
"74","Dec 17, 2025 18:53:54.194308000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","135","42797","0x0012",,,,
"66","Dec 17, 2025 18:53:54.194334000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","42797","135","0x0010",,,,
"138","Dec 17, 2025 18:53:54.194476000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:dcerpc","42797","135","0x0018",,,,
"126","Dec 17, 2025 18:53:54.194605000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp:dcerpc","135","42797","0x0018",,,,
"66","Dec 17, 2025 18:53:54.194628000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","42797","135","0x0010",,,,
"66","Dec 17, 2025 18:53:54.194667000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","42797","135","0x0011",,,,
"66","Dec 17, 2025 18:53:54.194756000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","135","42797","0x0010",,,,
"66","Dec 17, 2025 18:53:54.194773000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","135","42797","0x0011",,,,
"66","Dec 17, 2025 18:53:54.194780000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","42797","135","0x0010",,,,
"66","Dec 17, 2025 18:53:54.234844000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","33571","445","0x0010",,,,
"149","Dec 17, 2025 18:53:54.399635000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","33571","445","0x0018",,,"0x32",
"105","Dec 17, 2025 18:53:54.399865000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","33571","0x0018",,,"0x32",
"66","Dec 17, 2025 18:53:54.399908000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","33571","445","0x0010",,,,
"60","Dec 17, 2025 18:53:54.818131000 EST",,,,"eth:ethertype:arp",,,,,,,
"42","Dec 17, 2025 18:53:54.818153000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec 17, 2025 18:53:54.818131000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec 17, 2025 18:53:54.818215000 EST",,,,"eth:ethertype:arp",,,,,,,
"66","Dec 17, 2025 18:53:55.192990000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","33571","445","0x0011",,,,
"66","Dec 17, 2025 18:53:55.193185000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","33571","0x0010",,,,
"60","Dec 17, 2025 18:53:55.193351000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","33571","0x0014",,,,
"42","Dec 17, 2025 18:53:55.398519000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec 17, 2025 18:53:55.399580000 EST",,,,"eth:ethertype:arp",,,,,,,
"74","Dec 17, 2025 18:53:55.604220000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","35053","445","0x0002",,,,
"74","Dec 17, 2025 18:53:55.604472000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","35053","0x0012",,,,
"66","Dec 17, 2025 18:53:55.604496000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","35053","445","0x0010",,,,
"117","Dec 17, 2025 18:53:55.607531000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","35053","445","0x0018",,,"0x72","NT LM 0.12"
"197","Dec 17, 2025 18:53:55.607878000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb:gss-api:spnego","445","35053","0x0018",,,"0x72",
"66","Dec 17, 2025 18:53:55.607913000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","35053","445","0x0010",,,,
"202","Dec 17, 2025 18:53:55.611037000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","35053","445","0x0018",,,"0x73",
"187","Dec 17, 2025 18:53:55.611459000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","35053","0x0018",,,"0x73",
"143","Dec 17, 2025 18:53:55.615563000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","35053","445","0x0018",,,"0x75",
"124","Dec 17, 2025 18:53:55.615793000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","35053","0x0018",,,"0x75",
"1150","Dec 17, 2025 18:53:55.624096000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","35053","445","0x0018",,,"0xa0",
"105","Dec 17, 2025 18:53:55.624408000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","35053","0x0018",,,"0xa0",
"7306","Dec 17, 2025 18:53:55.640599000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","35053","445","0x0018",,,"0x33",
"7306","Dec 17, 2025 18:53:55.640687000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb:nbss:smb","35053","445","0x0018",,,"0x33",
"66","Dec 17, 2025 18:53:55.640860000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","35053","0x0010",,,,
"66","Dec 17, 2025 18:53:55.640860000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","35053","0x0010",,,,
"66","Dec 17, 2025 18:53:55.640860000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","35053","0x0010",,,,
"66","Dec 17, 2025 18:53:55.640860000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","35053","0x0010",,,,
"5858","Dec 17, 2025 18:53:55.640927000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","35053","445","0x0018",,,"0x33",
"8754","Dec 17, 2025 18:53:55.640972000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb:nbss:smb","35053","445","0x0018",,,"0x33",
"8754","Dec 17, 2025 18:53:55.641014000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb:nbss:smb:smb","35053","445","0x0018",,,"0x33",
"5858","Dec 17, 2025 18:53:55.641057000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","35053","445","0x0018",,,"0x33",
"66","Dec 17, 2025 18:53:55.641103000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","35053","0x0010",,,,
"66","Dec 17, 2025 18:53:55.641103000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","35053","0x0010",,,,
"66","Dec 17, 2025 18:53:55.641103000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","35053","0x0010",,,,
"11650","Dec 17, 2025 18:53:55.641111000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb:nbss:smb:smb","35053","445","0x0018",,,"0x33",
"7337","Dec 17, 2025 18:53:55.641157000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb:nbss:smb","35053","445","0x0018",,,"0x33",
"66","Dec 17, 2025 18:53:55.641205000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","35053","0x0010",,,,
"66","Dec 17, 2025 18:53:55.641205000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","35053","0x0010",,,,
"66","Dec 17, 2025 18:53:55.641220000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","35053","0x0010",,,,
"66","Dec 17, 2025 18:53:55.641287000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","35053","0x0010",,,,
"66","Dec 17, 2025 18:53:55.641287000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","35053","0x0010",,,,
"66","Dec 17, 2025 18:53:55.641307000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","35053","0x0010",,,,
"66","Dec 17, 2025 18:53:55.641379000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","35053","0x0010",,,,
"66","Dec 17, 2025 18:53:55.641379000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","35053","0x0010",,,,
"119","Dec 17, 2025 18:54:05.648126000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","35053","445","0x0018",,,"0x2b",
"119","Dec 17, 2025 18:54:05.648406000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","35053","0x0018",,,"0x2b",
"74","Dec 17, 2025 18:54:05.652037000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","40445","445","0x0002",,,,
"74","Dec 17, 2025 18:54:05.652232000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","40445","0x0012",,,,
"66","Dec 17, 2025 18:54:05.652255000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","40445","445","0x0010",,,,
"117","Dec 17, 2025 18:54:05.653550000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","40445","445","0x0018",,,"0x72","NT LM 0.12"
"197","Dec 17, 2025 18:54:05.653819000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb:gss-api:spnego","445","40445","0x0018",,,"0x72",
"66","Dec 17, 2025 18:54:05.653835000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","40445","445","0x0010",,,,
"151","Dec 17, 2025 18:54:05.656753000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","40445","445","0x0018",,,"0x73",
"187","Dec 17, 2025 18:54:05.656972000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","40445","0x0018",,,"0x73",
"74","Dec 17, 2025 18:54:05.657873000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","45037","445","0x0002",,,,
"74","Dec 17, 2025 18:54:05.658018000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","45037","0x0012",,,,
"66","Dec 17, 2025 18:54:05.658037000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","45037","445","0x0010",,,,
"198","Dec 17, 2025 18:54:05.662614000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","45037","445","0x0018",,,,
"74","Dec 17, 2025 18:54:05.663248000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","46475","445","0x0002",,,,
"74","Dec 17, 2025 18:54:05.663455000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","46475","0x0012",,,,
"66","Dec 17, 2025 18:54:05.663477000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","46475","445","0x0010",,,,
"198","Dec 17, 2025 18:54:05.663678000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","46475","445","0x0018",,,,
"74","Dec 17, 2025 18:54:05.664198000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","37879","445","0x0002",,,,
"74","Dec 17, 2025 18:54:05.664378000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","37879","0x0012",,,,
"66","Dec 17, 2025 18:54:05.664390000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","37879","445","0x0010",,,,
"198","Dec 17, 2025 18:54:05.664534000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","37879","445","0x0018",,,,
"74","Dec 17, 2025 18:54:05.665024000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","37621","445","0x0002",,,,
"74","Dec 17, 2025 18:54:05.665306000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","37621","0x0012",,,,
"66","Dec 17, 2025 18:54:05.665324000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","37621","445","0x0010",,,,
"198","Dec 17, 2025 18:54:05.665529000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","37621","445","0x0018",,,,
"74","Dec 17, 2025 18:54:05.666059000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","36929","445","0x0002",,,,
"74","Dec 17, 2025 18:54:05.666218000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","36929","0x0012",,,,
"66","Dec 17, 2025 18:54:05.666230000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","36929","445","0x0010",,,,
"198","Dec 17, 2025 18:54:05.666371000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","36929","445","0x0018",,,,
"74","Dec 17, 2025 18:54:05.666866000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","41035","445","0x0002",,,,
"74","Dec 17, 2025 18:54:05.666983000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","41035","0x0012",,,,
"66","Dec 17, 2025 18:54:05.666998000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","41035","445","0x0010",,,,
"198","Dec 17, 2025 18:54:05.667164000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","41035","445","0x0018",,,,
"74","Dec 17, 2025 18:54:05.667583000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","41869","445","0x0002",,,,
"74","Dec 17, 2025 18:54:05.667688000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","41869","0x0012",,,,
"66","Dec 17, 2025 18:54:05.667703000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","41869","445","0x0010",,,,
"198","Dec 17, 2025 18:54:05.667860000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","41869","445","0x0018",,,,
"74","Dec 17, 2025 18:54:05.668361000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","42543","445","0x0002",,,,
"74","Dec 17, 2025 18:54:05.668492000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","42543","0x0012",,,,
"66","Dec 17, 2025 18:54:05.668517000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","42543","445","0x0010",,,,
"198","Dec 17, 2025 18:54:05.668668000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","42543","445","0x0018",,,,
"74","Dec 17, 2025 18:54:05.669034000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","41611","445","0x0002",,,,
"74","Dec 17, 2025 18:54:05.669138000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","41611","0x0012",,,,
"66","Dec 17, 2025 18:54:05.669163000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","41611","445","0x0010",,,,
"198","Dec 17, 2025 18:54:05.669278000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","41611","445","0x0018",,,,
"74","Dec 17, 2025 18:54:05.669652000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","35101","445","0x0002",,,,
"74","Dec 17, 2025 18:54:05.669746000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","35101","0x0012",,,,
"66","Dec 17, 2025 18:54:05.669765000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","35101","445","0x0010",,,,
"198","Dec 17, 2025 18:54:05.669873000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","35101","445","0x0018",,,,
"74","Dec 17, 2025 18:54:05.670277000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","45559","445","0x0002",,,,
"74","Dec 17, 2025 18:54:05.670382000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","45559","0x0012",,,,
"66","Dec 17, 2025 18:54:05.670402000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","45559","445","0x0010",,,,
"198","Dec 17, 2025 18:54:05.670534000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","45559","445","0x0018",,,,
"74","Dec 17, 2025 18:54:05.671011000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","44123","445","0x0002",,,,
"74","Dec 17, 2025 18:54:05.671117000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","44123","0x0012",,,,
"66","Dec 17, 2025 18:54:05.671138000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","44123","445","0x0010",,,,
"198","Dec 17, 2025 18:54:05.671275000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","44123","445","0x0018",,,,
"74","Dec 17, 2025 18:54:05.671732000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","46587","445","0x0002",,,,
"74","Dec 17, 2025 18:54:05.671841000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","46587","0x0012",,,,
"66","Dec 17, 2025 18:54:05.671865000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","46587","445","0x0010",,,,
"117","Dec 17, 2025 18:54:05.673183000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","46587","445","0x0018",,,"0x72","NT LM 0.12"
"197","Dec 17, 2025 18:54:05.673497000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb:gss-api:spnego","445","46587","0x0018",,,"0x72",
"66","Dec 17, 2025 18:54:05.673523000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","46587","445","0x0010",,,,
"151","Dec 17, 2025 18:54:05.675209000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","46587","445","0x0018",,,"0x73",
"187","Dec 17, 2025 18:54:05.675321000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","46587","0x0018",,,"0x73",
"66","Dec 17, 2025 18:54:05.675752000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","40445","445","0x0011",,,,
"66","Dec 17, 2025 18:54:05.675899000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","40445","0x0010",,,,
"60","Dec 17, 2025 18:54:05.675957000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","40445","0x0014",,,,
"74","Dec 17, 2025 18:54:05.676743000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","35909","445","0x0002",,,,
"74","Dec 17, 2025 18:54:05.676835000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","35909","0x0012",,,,
"66","Dec 17, 2025 18:54:05.676872000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","35909","445","0x0010",,,,
"198","Dec 17, 2025 18:54:05.677024000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","35909","445","0x0018",,,,
"74","Dec 17, 2025 18:54:05.677481000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","40639","445","0x0002",,,,
"74","Dec 17, 2025 18:54:05.677582000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","40639","0x0012",,,,
"66","Dec 17, 2025 18:54:05.677605000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","40639","445","0x0010",,,,
"198","Dec 17, 2025 18:54:05.677716000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","40639","445","0x0018",,,,
"74","Dec 17, 2025 18:54:05.678095000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","40991","445","0x0002",,,,
"74","Dec 17, 2025 18:54:05.678198000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","40991","0x0012",,,,
"66","Dec 17, 2025 18:54:05.678222000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","40991","445","0x0010",,,,
"198","Dec 17, 2025 18:54:05.678332000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","40991","445","0x0018",,,,
"74","Dec 17, 2025 18:54:05.678764000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","39585","445","0x0002",,,,
"74","Dec 17, 2025 18:54:05.678853000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","39585","0x0012",,,,
"66","Dec 17, 2025 18:54:05.678871000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","39585","445","0x0010",,,,
"198","Dec 17, 2025 18:54:05.678979000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","39585","445","0x0018",,,,
"74","Dec 17, 2025 18:54:05.679395000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","33411","445","0x0002",,,,
"74","Dec 17, 2025 18:54:05.679487000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","33411","0x0012",,,,
"66","Dec 17, 2025 18:54:05.679505000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","33411","445","0x0010",,,,
"198","Dec 17, 2025 18:54:05.679623000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","33411","445","0x0018",,,,
"74","Dec 17, 2025 18:54:05.680093000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","45355","445","0x0002",,,,
"74","Dec 17, 2025 18:54:05.680190000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","45355","0x0012",,,,
"66","Dec 17, 2025 18:54:05.680209000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","45355","445","0x0010",,,,
"198","Dec 17, 2025 18:54:05.680332000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","45355","445","0x0018",,,,
"66","Dec 17, 2025 18:54:05.680395000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","46587","445","0x0011",,,,
"66","Dec 17, 2025 18:54:05.680481000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","46587","0x0010",,,,
"60","Dec 17, 2025 18:54:05.680539000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","46587","0x0014",,,,
"4219","Dec 17, 2025 18:54:05.681876000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","35053","445","0x0018",,,"0x33",
"66","Dec 17, 2025 18:54:05.682003000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","35053","0x0010",,,,
"158","Dec 17, 2025 18:54:05.682019000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","35053","0x0018",,,"0x32",
"2962","Dec 17, 2025 18:54:05.682833000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","45037","445","0x0018",,,,
"2962","Dec 17, 2025 18:54:05.682889000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","46475","445","0x0018",,,,
"66","Dec 17, 2025 18:54:05.682938000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","45037","0x0010",,,,
"2962","Dec 17, 2025 18:54:05.682939000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","37879","445","0x0018",,,,
"90","Dec 17, 2025 18:54:05.682960000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","45037","445","0x0018",,,,
"66","Dec 17, 2025 18:54:05.682977000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","46475","0x0010",,,,
