frame.len,frame.time,ip.src,ip.dst,ip.ttl,frame.protocols,tcp.srcport,tcp.dstport,tcp.flags,udp.srcport,udp.dstport,smb.cmd,smb.dialect
"66","Dec 17, 2025 19:15:04.339215000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","43123","135","0x0010",,,,
"66","Dec 17, 2025 19:15:04.339247000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","43123","135","0x0011",,,,
"66","Dec 17, 2025 19:15:04.339324000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","135","43123","0x0010",,,,
"66","Dec 17, 2025 19:15:04.339382000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","135","43123","0x0011",,,,
"66","Dec 17, 2025 19:15:04.339390000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","43123","135","0x0010",,,,
"66","Dec 17, 2025 19:15:04.378685000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","37779","445","0x0010",,,,
"149","Dec 17, 2025 19:15:04.544914000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","37779","445","0x0018",,,"0x32",
"105","Dec 17, 2025 19:15:04.545300000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","37779","0x0018",,,"0x32",
"66","Dec 17, 2025 19:15:04.545339000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","37779","445","0x0010",,,,
"66","Dec 17, 2025 19:15:05.237416000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","37779","445","0x0011",,,,
"66","Dec 17, 2025 19:15:05.238050000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","37779","0x0010",,,,
"60","Dec 17, 2025 19:15:05.238080000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","37779","0x0014",,,,
"74","Dec 17, 2025 19:15:05.651110000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","33319","445","0x0002",,,,
"74","Dec 17, 2025 19:15:05.651419000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","33319","0x0012",,,,
"66","Dec 17, 2025 19:15:05.651467000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","33319","445","0x0010",,,,
"117","Dec 17, 2025 19:15:05.654140000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","33319","445","0x0018",,,"0x72","NT LM 0.12"
"197","Dec 17, 2025 19:15:05.654880000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb:gss-api:spnego","445","33319","0x0018",,,"0x72",
"66","Dec 17, 2025 19:15:05.654916000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","33319","445","0x0010",,,,
"202","Dec 17, 2025 19:15:05.660787000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","33319","445","0x0018",,,"0x73",
"187","Dec 17, 2025 19:15:05.661025000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","33319","0x0018",,,"0x73",
"143","Dec 17, 2025 19:15:05.664798000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","33319","445","0x0018",,,"0x75",
"124","Dec 17, 2025 19:15:05.665010000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","33319","0x0018",,,"0x75",
"1150","Dec 17, 2025 19:15:05.676845000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","33319","445","0x0018",,,"0xa0",
"105","Dec 17, 2025 19:15:05.677116000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","33319","0x0018",,,"0xa0",
"7306","Dec 17, 2025 19:15:05.697471000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","33319","445","0x0018",,,"0x33",
"7306","Dec 17, 2025 19:15:05.697539000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb:nbss:smb","33319","445","0x0018",,,"0x33",
"66","Dec 17, 2025 19:15:05.697707000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","33319","0x0010",,,,
"66","Dec 17, 2025 19:15:05.697707000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","33319","0x0010",,,,
"66","Dec 17, 2025 19:15:05.697707000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","33319","0x0010",,,,
"66","Dec 17, 2025 19:15:05.697707000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","33319","0x0010",,,,
"5858","Dec 17, 2025 19:15:05.697729000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","33319","445","0x0018",,,"0x33",
"8754","Dec 17, 2025 19:15:05.699657000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb:nbss:smb","33319","445","0x0018",,,"0x33",
"8754","Dec 17, 2025 19:15:05.699744000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb:nbss:smb:smb","33319","445","0x0018",,,"0x33",
"66","Dec 17, 2025 19:15:05.699826000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","33319","0x0010",,,,
"66","Dec 17, 2025 19:15:05.699826000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","33319","0x0010",,,,
"66","Dec 17, 2025 19:15:05.699826000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","33319","0x0010",,,,
"17442","Dec 17, 2025 19:15:05.699837000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb:nbss:smb:smb:smb","33319","445","0x0018",,,"0x33",
"7337","Dec 17, 2025 19:15:05.699915000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb:nbss:smb","33319","445","0x0018",,,"0x33",
"66","Dec 17, 2025 19:15:05.699980000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","33319","0x0010",,,,
"66","Dec 17, 2025 19:15:05.699980000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","33319","0x0010",,,,
"66","Dec 17, 2025 19:15:05.699980000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","33319","0x0010",,,,
"66","Dec 17, 2025 19:15:05.700074000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","33319","0x0010",,,,
"66","Dec 17, 2025 19:15:05.700075000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","33319","0x0010",,,,
"66","Dec 17, 2025 19:15:05.700141000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","33319","0x0010",,,,
"66","Dec 17, 2025 19:15:05.700206000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","33319","0x0010",,,,
"66","Dec 17, 2025 19:15:05.700206000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","33319","0x0010",,,,
"60","Dec 17, 2025 19:15:11.830496000 EST",,,,"eth:ethertype:arp",,,,,,,
"60","Dec 17, 2025 19:15:11.830497000 EST",,,,"eth:ethertype:arp",,,,,,,
"86","Dec 17, 2025 19:15:13.065348000 EST","192.168.138.1","192.168.138.255","128","eth:ethertype:ip:udp:data",,,,"57621","57621",,
"119","Dec 17, 2025 19:15:15.710341000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","33319","445","0x0018",,,"0x2b",
"119","Dec 17, 2025 19:15:15.710756000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","33319","0x0018",,,"0x2b",
"74","Dec 17, 2025 19:15:15.714453000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","34987","445","0x0002",,,,
"74","Dec 17, 2025 19:15:15.714683000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","34987","0x0012",,,,
"66","Dec 17, 2025 19:15:15.714739000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","34987","445","0x0010",,,,
"117","Dec 17, 2025 19:15:15.715696000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","34987","445","0x0018",,,"0x72","NT LM 0.12"
"197","Dec 17, 2025 19:15:15.715976000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb:gss-api:spnego","445","34987","0x0018",,,"0x72",
"66","Dec 17, 2025 19:15:15.715998000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","34987","445","0x0010",,,,
"151","Dec 17, 2025 19:15:15.718973000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","34987","445","0x0018",,,"0x73",
"187","Dec 17, 2025 19:15:15.719135000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","34987","0x0018",,,"0x73",
"74","Dec 17, 2025 19:15:15.720587000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","43057","445","0x0002",,,,
"74","Dec 17, 2025 19:15:15.720763000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","43057","0x0012",,,,
"66","Dec 17, 2025 19:15:15.720793000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","43057","445","0x0010",,,,
"198","Dec 17, 2025 19:15:15.720953000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","43057","445","0x0018",,,,
"74","Dec 17, 2025 19:15:15.721391000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","42285","445","0x0002",,,,
"74","Dec 17, 2025 19:15:15.721520000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","42285","0x0012",,,,
"66","Dec 17, 2025 19:15:15.721549000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","42285","445","0x0010",,,,
"198","Dec 17, 2025 19:15:15.727236000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","42285","445","0x0018",,,,
"74","Dec 17, 2025 19:15:15.727708000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","42303","445","0x0002",,,,
"74","Dec 17, 2025 19:15:15.727850000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","42303","0x0012",,,,
"66","Dec 17, 2025 19:15:15.727878000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","42303","445","0x0010",,,,
"198","Dec 17, 2025 19:15:15.728027000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","42303","445","0x0018",,,,
"74","Dec 17, 2025 19:15:15.730955000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","32923","445","0x0002",,,,
"74","Dec 17, 2025 19:15:15.731065000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","32923","0x0012",,,,
"66","Dec 17, 2025 19:15:15.731078000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","32923","445","0x0010",,,,
"198","Dec 17, 2025 19:15:15.731309000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","32923","445","0x0018",,,,
"74","Dec 17, 2025 19:15:15.734988000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","42507","445","0x0002",,,,
"74","Dec 17, 2025 19:15:15.735211000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","42507","0x0012",,,,
"66","Dec 17, 2025 19:15:15.735246000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","42507","445","0x0010",,,,
"198","Dec 17, 2025 19:15:15.736440000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","42507","445","0x0018",,,,
"74","Dec 17, 2025 19:15:15.740076000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","33245","445","0x0002",,,,
"74","Dec 17, 2025 19:15:15.740218000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","33245","0x0012",,,,
"66","Dec 17, 2025 19:15:15.740248000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","33245","445","0x0010",,,,
"198","Dec 17, 2025 19:15:15.741218000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","33245","445","0x0018",,,,
"74","Dec 17, 2025 19:15:15.745112000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","40977","445","0x0002",,,,
"74","Dec 17, 2025 19:15:15.745233000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","40977","0x0012",,,,
"66","Dec 17, 2025 19:15:15.745258000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","40977","445","0x0010",,,,
"198","Dec 17, 2025 19:15:15.746226000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","40977","445","0x0018",,,,
"74","Dec 17, 2025 19:15:15.749006000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","39125","445","0x0002",,,,
"74","Dec 17, 2025 19:15:15.749126000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","39125","0x0012",,,,
"66","Dec 17, 2025 19:15:15.749150000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","39125","445","0x0010",,,,
"198","Dec 17, 2025 19:15:15.749964000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","39125","445","0x0018",,,,
"74","Dec 17, 2025 19:15:15.753375000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","40283","445","0x0002",,,,
"74","Dec 17, 2025 19:15:15.753493000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","40283","0x0012",,,,
"66","Dec 17, 2025 19:15:15.753518000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","40283","445","0x0010",,,,
"198","Dec 17, 2025 19:15:15.753665000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","40283","445","0x0018",,,,
"66","Dec 17, 2025 19:15:15.754420000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","33319","445","0x0010",,,,
"74","Dec 17, 2025 19:15:15.756258000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","42461","445","0x0002",,,,
"74","Dec 17, 2025 19:15:15.756362000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","42461","0x0012",,,,
"66","Dec 17, 2025 19:15:15.756385000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","42461","445","0x0010",,,,
"198","Dec 17, 2025 19:15:15.756946000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","42461","445","0x0018",,,,
"74","Dec 17, 2025 19:15:15.760822000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","34083","445","0x0002",,,,
"74","Dec 17, 2025 19:15:15.760976000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","34083","0x0012",,,,
"66","Dec 17, 2025 19:15:15.761002000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","34083","445","0x0010",,,,
"198","Dec 17, 2025 19:15:15.761530000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","34083","445","0x0018",,,,
"66","Dec 17, 2025 19:15:15.762463000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","34987","445","0x0010",,,,
"74","Dec 17, 2025 19:15:15.763731000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","45443","445","0x0002",,,,
"74","Dec 17, 2025 19:15:15.763834000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","45443","0x0012",,,,
"66","Dec 17, 2025 19:15:15.763855000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","45443","445","0x0010",,,,
"198","Dec 17, 2025 19:15:15.764453000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","45443","445","0x0018",,,,
"74","Dec 17, 2025 19:15:15.767945000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","44325","445","0x0002",,,,
"74","Dec 17, 2025 19:15:15.768063000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","44325","0x0012",,,,
"66","Dec 17, 2025 19:15:15.768088000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","44325","445","0x0010",,,,
"117","Dec 17, 2025 19:15:15.772111000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","44325","445","0x0018",,,"0x72","NT LM 0.12"
"197","Dec 17, 2025 19:15:15.772354000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb:gss-api:spnego","445","44325","0x0018",,,"0x72",
"66","Dec 17, 2025 19:15:15.772379000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","44325","445","0x0010",,,,
"151","Dec 17, 2025 19:15:15.777745000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","44325","445","0x0018",,,"0x73",
"187","Dec 17, 2025 19:15:15.777887000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","44325","0x0018",,,"0x73",
"66","Dec 17, 2025 19:15:15.779613000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","34987","445","0x0011",,,,
"66","Dec 17, 2025 19:15:15.779735000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","34987","0x0010",,,,
"60","Dec 17, 2025 19:15:15.779804000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","34987","0x0014",,,,
"74","Dec 17, 2025 19:15:15.783859000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","39697","445","0x0002",,,,
"74","Dec 17, 2025 19:15:15.784054000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","39697","0x0012",,,,
"66","Dec 17, 2025 19:15:15.784083000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","39697","445","0x0010",,,,
"198","Dec 17, 2025 19:15:15.784465000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","39697","445","0x0018",,,,
"74","Dec 17, 2025 19:15:15.786104000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","35171","445","0x0002",,,,
"74","Dec 17, 2025 19:15:15.786239000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","35171","0x0012",,,,
"66","Dec 17, 2025 19:15:15.786260000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","35171","445","0x0010",,,,
"198","Dec 17, 2025 19:15:15.786621000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","35171","445","0x0018",,,,
"74","Dec 17, 2025 19:15:15.788088000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","33415","445","0x0002",,,,
"74","Dec 17, 2025 19:15:15.788196000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","33415","0x0012",,,,
"66","Dec 17, 2025 19:15:15.788218000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","33415","445","0x0010",,,,
"198","Dec 17, 2025 19:15:15.788577000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","33415","445","0x0018",,,,
"74","Dec 17, 2025 19:15:15.790331000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","43183","445","0x0002",,,,
"74","Dec 17, 2025 19:15:15.790409000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","43183","0x0012",,,,
"66","Dec 17, 2025 19:15:15.790434000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","43183","445","0x0010",,,,
"198","Dec 17, 2025 19:15:15.791054000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","43183","445","0x0018",,,,
"74","Dec 17, 2025 19:15:15.792912000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","45721","445","0x0002",,,,
"74","Dec 17, 2025 19:15:15.793019000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","45721","0x0012",,,,
"66","Dec 17, 2025 19:15:15.793042000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","45721","445","0x0010",,,,
"198","Dec 17, 2025 19:15:15.793730000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","45721","445","0x0018",,,,
"74","Dec 17, 2025 19:15:15.795920000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","42441","445","0x0002",,,,
"74","Dec 17, 2025 19:15:15.796053000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","42441","0x0012",,,,
"66","Dec 17, 2025 19:15:15.796080000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","42441","445","0x0010",,,,
"198","Dec 17, 2025 19:15:15.797154000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","42441","445","0x0018",,,,
"66","Dec 17, 2025 19:15:15.797204000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","44325","445","0x0011",,,,
"66","Dec 17, 2025 19:15:15.797293000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","44325","0x0010",,,,
"60","Dec 17, 2025 19:15:15.797373000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","44325","0x0014",,,,
"4219","Dec 17, 2025 19:15:15.804280000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp:nbss:smb","33319","445","0x0018",,,"0x33",
"66","Dec 17, 2025 19:15:15.804460000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","33319","0x0010",,,,
"158","Dec 17, 2025 19:15:15.804547000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp:nbss:smb","445","33319","0x0018",,,"0x32",
"66","Dec 17, 2025 19:15:15.804555000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","33319","445","0x0010",,,,
"2962","Dec 17, 2025 19:15:15.813819000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","43057","445","0x0018",,,,
"2962","Dec 17, 2025 19:15:15.813904000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","42285","445","0x0018",,,,
"2962","Dec 17, 2025 19:15:15.813952000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","42303","445","0x0018",,,,
"2962","Dec 17, 2025 19:15:15.814001000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","32923","445","0x0018",,,,
"66","Dec 17, 2025 19:15:15.814071000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","43057","0x0010",,,,
"66","Dec 17, 2025 19:15:15.814071000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","42285","0x0010",,,,
"2962","Dec 17, 2025 19:15:15.814077000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","42507","445","0x0018",,,,
"90","Dec 17, 2025 19:15:15.814139000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","43057","445","0x0018",,,,
"90","Dec 17, 2025 19:15:15.814140000 EST","192.168.138.181","192.168.138.187","64","eth:ethertype:ip:tcp","42285","445","0x0018",,,,
"66","Dec 17, 2025 19:15:15.814160000 EST","192.168.138.187","192.168.138.181","128","eth:ethertype:ip:tcp","445","42303","0x0010",,,,
