session_id,nt_count,trans2_count,duration,label
../data/processed/csv/attack\attacktraffic16.csv_192.168.138.184_192.168.138.2_nan,0,0,0.0,0
../data/processed/csv/attack\attacktraffic16.csv_192.168.138.1_192.168.138.255_nan,0,0,30.00087,0
../data/processed/csv/attack\attacktraffic16.csv_192.168.138.1_224.0.0.251_nan,0,0,1.007741,0
../data/processed/csv/attack\attacktraffic16.csv_192.168.138.1_239.255.255.250_nan,0,0,42.118574,0
../data/processed/csv/attack\attacktraffic16.csv_196.10.55.58_192.168.138.181_nan,0,0,0.0,0
../data/processed/csv/attack\attacktraffic16.csv_nan_nan_nan,0,0,58.5914,0
../data/processed/csv/attack\attacktraffic17.csv_151.101.129.91_192.168.138.181_443.0,0,0,1.4818500000000001,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_151.101.129.91_59670.0,0,0,0.897135,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_151.101.129.91_59674.0,0,0,1.012265,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_192.168.138.184_33485.0,0,0,0.014716,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_192.168.138.184_33529.0,0,0,0.005778,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_192.168.138.184_33891.0,0,0,0.015343,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_192.168.138.184_35271.0,0,0,0.018118,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_192.168.138.184_35999.0,0,0,0.021988,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_192.168.138.184_36417.0,0,0,0.007987,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_192.168.138.184_38101.0,0,0,0.006957,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_192.168.138.184_38451.0,0,0,0.020259,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_192.168.138.184_40225.0,0,0,0.018795,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_192.168.138.184_40739.0,0,0,0.016016,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_192.168.138.184_40751.0,0,0,0.007595,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_192.168.138.184_40921.0,0,0,0.017429,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_192.168.138.184_41115.0,0,1,1.094222,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_192.168.138.184_41465.0,0,0,0.006356,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_192.168.138.184_42047.0,1,9,10.06791,1
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_192.168.138.184_4444.0,0,0,49.259991,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_192.168.138.184_45051.0,0,0,0.005201,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_192.168.138.184_45363.0,0,0,0.008191,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_192.168.138.184_45425.0,0,0,0.018649,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_192.168.138.184_45573.0,0,0,0.000601,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_192.168.138.184_45647.0,0,0,0.013912,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_192.168.138.184_45987.0,0,0,0.016651,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_192.168.138.184_46515.0,0,0,0.013327,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_192.168.138.184_46689.0,0,0,0.019551,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_192.168.138.1_80.0,0,0,30.583831,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_192.168.138.2_nan,0,0,0.965675,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_196.44.136.162_nan,0,0,0.0,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_34.107.221.82_52138.0,0,0,0.108949,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_34.107.243.93_48938.0,0,0,0.28639,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_34.107.243.93_48942.0,0,0,0.693173,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_34.160.144.191_51074.0,0,0,0.298538,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.181_34.36.137.203_37090.0,0,0,0.324402,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.184_192.168.138.181_135.0,0,0,0.000434,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.184_192.168.138.181_445.0,1,2,11.572985,1
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.184_192.168.138.181_49159.0,0,0,49.259982,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.184_192.168.138.1_80.0,0,0,30.583621,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.184_192.168.138.2_nan,0,0,0.0,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.1_192.168.138.181_52329.0,0,0,0.51107,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.1_192.168.138.181_54045.0,0,0,0.509428,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.1_192.168.138.184_52332.0,0,0,0.510904,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.1_192.168.138.184_54048.0,0,0,0.509915,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.1_192.168.138.255_nan,0,0,30.028102,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.1_239.255.255.250_nan,0,0,23.19883,0
../data/processed/csv/attack\attacktraffic17.csv_192.168.138.2_192.168.138.181_nan,0,0,0.962685,0
../data/processed/csv/attack\attacktraffic17.csv_196.44.136.162_192.168.138.181_nan,0,0,0.0,0
../data/processed/csv/attack\attacktraffic17.csv_34.107.221.82_192.168.138.181_80.0,0,0,0.059808,0
../data/processed/csv/attack\attacktraffic17.csv_34.107.243.93_192.168.138.181_443.0,0,0,0.756754,0
../data/processed/csv/attack\attacktraffic17.csv_34.160.144.191_192.168.138.181_443.0,0,0,0.240418,0
../data/processed/csv/attack\attacktraffic17.csv_34.36.137.203_192.168.138.181_443.0,0,0,0.239955,0
../data/processed/csv/attack\attacktraffic17.csv_nan_nan_nan,0,0,70.375057,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.181_192.168.138.184_36041.0,0,0,0.0225,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.181_192.168.138.184_36527.0,0,0,0.008628,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.181_192.168.138.184_36589.0,0,0,0.021744,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.181_192.168.138.184_37177.0,0,0,0.00504,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.181_192.168.138.184_37473.0,0,0,0.017119,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.181_192.168.138.184_37959.0,0,0,0.020958,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.181_192.168.138.184_38651.0,0,0,0.01802,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.181_192.168.138.184_38869.0,0,0,0.009819,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.181_192.168.138.184_39133.0,0,0,0.02019,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.181_192.168.138.184_39177.0,0,0,0.015842,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.181_192.168.138.184_39455.0,0,0,0.01649,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.181_192.168.138.184_39725.0,0,0,0.014345,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.181_192.168.138.184_40439.0,0,0,0.005826,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.181_192.168.138.184_40627.0,0,0,0.00426,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.181_192.168.138.184_41189.0,0,0,0.007215,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.181_192.168.138.184_41359.0,1,9,10.080431,1
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.181_192.168.138.184_43233.0,0,0,0.006466,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.181_192.168.138.184_43405.0,0,0,0.018525,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.181_192.168.138.184_44415.0,0,0,0.015149,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.181_192.168.138.184_4444.0,0,0,78.133879,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.181_192.168.138.184_44803.0,0,0,0.018764,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.181_192.168.138.184_45467.0,0,0,0.000581,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.181_192.168.138.184_46003.0,0,0,0.019502,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.181_192.168.138.184_46093.0,0,1,1.018334,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.181_192.168.138.1_80.0,0,0,90.508904,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.181_196.10.52.58_nan,0,0,0.0,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.184_192.168.138.181_135.0,0,0,0.000427,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.184_192.168.138.181_445.0,1,2,11.511134,1
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.184_192.168.138.181_49159.0,0,0,78.134077,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.184_192.168.138.1_80.0,0,0,90.508685,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.184_192.168.138.2_nan,0,0,3.03815,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.1_192.168.138.181_52909.0,0,0,0.504469,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.1_192.168.138.181_54382.0,0,0,0.505651,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.1_192.168.138.181_55749.0,0,0,0.507928,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.1_192.168.138.181_56978.0,0,0,0.501613,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.1_192.168.138.184_52912.0,0,0,0.504235,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.1_192.168.138.184_54385.0,0,0,0.505454,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.1_192.168.138.184_55752.0,0,0,0.507743,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.1_192.168.138.184_56981.0,0,0,0.501379,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.1_192.168.138.255_nan,0,0,90.020225,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.1_224.0.0.251_nan,0,0,14.211952,0
../data/processed/csv/attack\attacktraffic18.csv_192.168.138.1_239.255.255.250_nan,0,0,62.370932,0
../data/processed/csv/attack\attacktraffic18.csv_196.10.52.58_192.168.138.181_nan,0,0,0.0,0
../data/processed/csv/attack\attacktraffic18.csv_nan_nan_nan,0,0,102.017114,0
../data/processed/csv/attack\attacktraffic19.csv_192.168.138.181_192.168.138.187_33251.0,0,0,0.062838,0
../data/processed/csv/attack\attacktraffic19.csv_192.168.138.181_192.168.138.187_33389.0,0,0,0.032384,0
../data/processed/csv/attack\attacktraffic19.csv_192.168.138.181_192.168.138.187_33811.0,0,0,0.068188,0
../data/processed/csv/attack\attacktraffic19.csv_192.168.138.181_192.168.138.187_34959.0,0,0,0.070273,0
../data/processed/csv/attack\attacktraffic19.csv_192.168.138.181_192.168.138.187_35839.0,0,0,0.024901,0
../data/processed/csv/attack\attacktraffic19.csv_192.168.138.181_192.168.138.187_35933.0,0,0,0.057185,0
../data/processed/csv/attack\attacktraffic19.csv_192.168.138.181_192.168.138.187_36061.0,0,0,0.072073,0
../data/processed/csv/attack\attacktraffic19.csv_192.168.138.181_192.168.138.187_36117.0,0,0,0.075387,0
../data/processed/csv/attack\attacktraffic19.csv_192.168.138.181_192.168.138.187_38391.0,1,9,10.181682,1
../data/processed/csv/attack\attacktraffic19.csv_192.168.138.181_192.168.138.187_38621.0,0,1,0.916875,0
../data/processed/csv/attack\attacktraffic19.csv_192.168.138.181_192.168.138.187_38879.0,0,0,0.037826,0
../data/processed/csv/attack\attacktraffic19.csv_192.168.138.181_192.168.138.187_39065.0,0,0,0.081737,0
../data/processed/csv/attack\attacktraffic19.csv_192.168.138.181_192.168.138.187_39687.0,0,0,0.035324,0
../data/processed/csv/attack\attacktraffic19.csv_192.168.138.181_192.168.138.187_40207.0,0,0,0.000817,0
../data/processed/csv/attack\attacktraffic19.csv_192.168.138.181_192.168.138.187_41877.0,0,0,0.089937,0
../data/processed/csv/attack\attacktraffic19.csv_192.168.138.181_192.168.138.187_41997.0,0,0,0.104137,0
../data/processed/csv/attack\attacktraffic19.csv_192.168.138.181_192.168.138.187_42225.0,0,0,0.039838,0
../data/processed/csv/attack\attacktraffic19.csv_192.168.138.181_192.168.138.187_42315.0,0,0,0.018431,0
../data/processed/csv/attack\attacktraffic19.csv_192.168.138.181_192.168.138.187_42961.0,0,0,0.094719,0
../data/processed/csv/attack\attacktraffic19.csv_192.168.138.181_192.168.138.187_44043.0,0,0,0.079148,0
../data/processed/csv/attack\attacktraffic19.csv_192.168.138.181_192.168.138.187_4444.0,0,0,3.365327,0
../data/processed/csv/attack\attacktraffic19.csv_192.168.138.181_192.168.138.187_44735.0,0,0,0.100012,0
../data/processed/csv/attack\attacktraffic19.csv_192.168.138.181_192.168.138.187_45843.0,0,0,0.085344,0
../data/processed/csv/attack\attacktraffic19.csv_192.168.138.181_192.168.138.187_45871.0,0,0,0.042337,0
../data/processed/csv/attack\attacktraffic19.csv_192.168.138.181_38.60.226.36_nan,0,0,0.0,0
../data/processed/csv/attack\attacktraffic19.csv_192.168.138.187_192.168.138.181_135.0,0,0,0.000576,0
../data/processed/csv/attack\attacktraffic19.csv_192.168.138.187_192.168.138.181_445.0,1,2,11.510647,1
../data/processed/csv/attack\attacktraffic19.csv_192.168.138.187_192.168.138.181_49159.0,0,0,3.365084,0
../data/processed/csv/attack\attacktraffic19.csv_192.168.138.187_192.168.138.255_nan,0,0,10.714733,0
../data/processed/csv/attack\attacktraffic19.csv_192.168.138.187_192.168.138.2_nan,0,0,1.513093,0
../data/processed/csv/attack\attacktraffic19.csv_192.168.138.1_192.168.138.255_nan,0,0,0.0,0
../data/processed/csv/attack\attacktraffic19.csv_38.60.226.36_192.168.138.181_nan,0,0,0.0,0
../data/processed/csv/attack\attacktraffic19.csv_nan_nan_nan,0,0,21.103664,0
../data/processed/csv/attack\attacktraffic2.csv_13.107.5.80_192.168.138.184_80.0,0,0,1.67239,0
../data/processed/csv/attack\attacktraffic2.csv_151.101.1.91_192.168.138.181_443.0,0,0,170.515609,0
../data/processed/csv/attack\attacktraffic2.csv_184.25.52.29_192.168.138.184_443.0,0,0,0.380118,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_151.101.1.91_58842.0,0,0,170.569345,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_192.168.138.184_32833.0,0,0,0.074558,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_192.168.138.184_34211.0,0,0,0.047853,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_192.168.138.184_35021.0,0,0,0.088506,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_192.168.138.184_35713.0,0,0,0.031863,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_192.168.138.184_37575.0,0,0,0.044172,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_192.168.138.184_38819.0,0,1,0.555022,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_192.168.138.184_38881.0,0,0,0.024461,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_192.168.138.184_39443.0,0,0,0.056386,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_192.168.138.184_40701.0,0,0,0.000656,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_192.168.138.184_41087.0,0,0,0.053005,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_192.168.138.184_41101.0,0,0,0.091969,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_192.168.138.184_41189.0,0,0,0.072129,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_192.168.138.184_41293.0,0,0,0.012509,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_192.168.138.184_41767.0,1,8,10.164538,1
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_192.168.138.184_42391.0,0,0,0.021638,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_192.168.138.184_43111.0,0,0,0.027293,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_192.168.138.184_44157.0,0,0,0.016878,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_192.168.138.184_4444.0,0,0,176.038607,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_192.168.138.184_44703.0,0,0,0.069598,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_192.168.138.184_44923.0,0,0,0.081414,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_192.168.138.184_45707.0,0,0,0.064976,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_192.168.138.184_45893.0,0,0,0.060745,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_192.168.138.184_46649.0,0,0,0.085183,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_192.168.138.184_46689.0,0,0,0.009788,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_192.168.138.2_nan,0,0,53.151113,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_216.58.204.142_38078.0,0,0,185.895206,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_216.58.205.46_55096.0,0,0,103.771733,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_216.58.205.46_nan,0,0,0.225943,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_34.107.243.93_42430.0,0,0,8.1e-05,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_34.107.243.93_47378.0,0,0,170.382241,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_34.107.243.93_47392.0,0,0,0.651148,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.181_41.205.142.133_nan,0,0,225.755527,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.184_13.107.5.80_49195.0,0,0,0.181947,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.184_13.107.5.80_49196.0,0,0,0.708367,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.184_13.107.5.80_49197.0,0,0,0.096155,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.184_184.25.52.29_49185.0,0,0,0.128626,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.184_184.25.52.29_49186.0,0,0,0.111252,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.184_184.25.52.29_49187.0,0,0,0.117152,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.184_184.25.52.29_49188.0,0,0,0.097381,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.184_192.168.138.181_135.0,0,0,0.000497,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.184_192.168.138.181_445.0,1,2,10.724437,1
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.184_192.168.138.181_49182.0,0,0,175.98865,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.184_192.168.138.2_nan,0,0,132.905451,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.184_2.23.155.130_49183.0,0,0,2.4142609999999998,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.184_2.23.155.163_49184.0,0,0,0.186495,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.184_92.123.181.99_49189.0,0,0,55.649601,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.184_92.123.181.99_49190.0,0,0,55.249686,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.184_92.123.181.99_49191.0,0,0,54.952742,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.184_92.123.181.99_49192.0,0,0,0.101206,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.184_92.123.181.99_49193.0,0,0,0.105575,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.184_92.123.181.99_49194.0,0,0,0.099762,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.184_92.123.181.99_49198.0,0,0,41.687445,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.1_192.168.138.255_nan,0,0,210.110877,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.1_224.0.0.251_nan,0,0,169.049042,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.1_239.255.255.250_nan,0,0,176.296276,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.2_192.168.138.181_nan,0,0,53.179416,0
../data/processed/csv/attack\attacktraffic2.csv_192.168.138.2_192.168.138.184_nan,0,0,27.145837,0
../data/processed/csv/attack\attacktraffic2.csv_2.23.155.130_192.168.138.184_80.0,0,0,0.154231,0
../data/processed/csv/attack\attacktraffic2.csv_2.23.155.163_192.168.138.184_80.0,0,0,0.066448,0
../data/processed/csv/attack\attacktraffic2.csv_216.58.204.142_192.168.138.181_443.0,0,0,185.895109,0
../data/processed/csv/attack\attacktraffic2.csv_216.58.205.46_192.168.138.181_443.0,0,0,103.72433,0
../data/processed/csv/attack\attacktraffic2.csv_216.58.205.46_192.168.138.181_nan,0,0,0.240781,0
../data/processed/csv/attack\attacktraffic2.csv_34.107.243.93_192.168.138.181_443.0,0,0,177.450501,0
../data/processed/csv/attack\attacktraffic2.csv_41.205.142.133_192.168.138.181_nan,0,0,225.769166,0
../data/processed/csv/attack\attacktraffic2.csv_92.123.181.99_192.168.138.184_443.0,0,0,0.255723,0
../data/processed/csv/attack\attacktraffic2.csv_92.123.181.99_192.168.138.184_80.0,0,0,14.798365,0
../data/processed/csv/attack\attacktraffic2.csv_nan_nan_nan,0,0,215.956896,0
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.181_192.168.138.187_33411.0,0,0,0.004608,0
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.181_192.168.138.187_33571.0,0,1,1.01493,0
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.181_192.168.138.187_35053.0,1,9,10.079329,1
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.181_192.168.138.187_35101.0,0,0,0.014178,0
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.181_192.168.138.187_35909.0,0,0,0.007174,0
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.181_192.168.138.187_36929.0,0,0,0.017652,0
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.181_192.168.138.187_37621.0,0,0,0.018659,0
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.181_192.168.138.187_37879.0,0,0,0.019457,0
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.181_192.168.138.187_39585.0,0,0,0.005217,0
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.181_192.168.138.187_40445.0,0,0,0.023715,0
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.181_192.168.138.187_40639.0,0,0,0.006458,0
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.181_192.168.138.187_40991.0,0,0,0.005865,0
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.181_192.168.138.187_41035.0,0,0,0.016868,0
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.181_192.168.138.187_41611.0,0,0,0.014773,0
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.181_192.168.138.187_41869.0,0,0,0.016178,0
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.181_192.168.138.187_42543.0,0,0,0.015422,0
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.181_192.168.138.187_42797.0,0,0,0.000593,0
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.181_192.168.138.187_44123.0,0,0,0.012874,0
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.181_192.168.138.187_4444.0,0,0,3.240046,0
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.181_192.168.138.187_45037.0,0,0,0.025693,0
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.181_192.168.138.187_45355.0,0,0,0.003932,0
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.181_192.168.138.187_45559.0,0,0,0.013577,0
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.181_192.168.138.187_46475.0,0,0,0.020376,0
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.181_192.168.138.187_46587.0,0,0,0.008663,0
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.181_192.168.138.1_80.0,0,0,0.0,0
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.187_192.168.138.181_135.0,0,0,0.000465,0
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.187_192.168.138.181_445.0,1,2,11.506566,1
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.187_192.168.138.181_49160.0,0,0,3.239762,0
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.187_192.168.138.1_80.0,0,0,0.0,0
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.1_192.168.138.181_59472.0,0,0,0.0,0
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.1_192.168.138.187_59478.0,0,0,0.0,0
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.1_224.0.0.251_nan,0,0,0.000133,0
../data/processed/csv/attack\attacktraffic20.csv_192.168.138.1_239.255.255.250_nan,0,0,0.0,0
../data/processed/csv/attack\attacktraffic20.csv_nan_nan_nan,0,0,17.305029,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.181_192.168.138.187_34097.0,0,0,0.092896,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.181_192.168.138.187_34203.0,0,0,0.000635,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.181_192.168.138.187_34585.0,0,0,0.067805,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.181_192.168.138.187_35519.0,0,0,0.06171,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.181_192.168.138.187_36277.0,0,1,0.923025,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.181_192.168.138.187_36375.0,0,0,0.025466,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.181_192.168.138.187_36615.0,0,0,0.069651,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.181_192.168.138.187_36833.0,0,0,0.103656,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.181_192.168.138.187_38381.0,0,0,0.035538,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.181_192.168.138.187_38661.0,0,0,0.066094,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.181_192.168.138.187_39393.0,1,9,10.177394,1
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.181_192.168.138.187_39529.0,0,0,0.084405,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.181_192.168.138.187_39971.0,0,0,0.107434,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.181_192.168.138.187_40147.0,0,0,0.021709,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.181_192.168.138.187_40323.0,0,0,0.042873,0
../data/processed/csv/attack\attacktraffic21.csv_192.168.138.181_192.168.138.187_40719.0,0,0,0.088497,0
